learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
271000.0,79.029927497,6.292776349614925E-5,271000.0,79.7,72.14308846696417,-212.3076923076925,77.76560788608981,271000.0,6195688.0
272000.0,79.604621217,6.384969134208768E-5,272000.0,84.6,78.78057182225284,-174.9999999999998,83.33333333333333,272000.0,6201016.0
273000.0,80.191045052,6.479369420371078E-5,273000.0,84.6,79.12835115329412,-144.4444444444447,79.46666666666667,273000.0,6222488.0
274000.0,80.807044879,6.580339022825297E-5,274000.0,86.6,82.24869315938818,-179.16666666666643,84.02860548271752,274000.0,6335960.0
275000.0,81.435498127,6.682920672519342E-5,275000.0,85.2,79.97139156876784,-214.89361702127633,82.71028037383176,275000.0,6309560.0
276000.0,82.048369707,6.784581613090107E-5,276000.0,86.4,82.16690465981404,-223.80952380952354,84.29561200923787,276000.0,6411904.0
277000.0,82.643225792,6.883553985060194E-5,277000.0,83.6,78.13429542433465,-215.38461538461516,79.44862155388469,277000.0,6431384.0
278000.0,83.276311408,6.989448437132073E-5,278000.0,81.5,75.07991265846144,-269.9999999999998,75.52910052910052,278000.0,6465664.0
279000.0,83.896694142,7.093941746724589E-5,279000.0,84.39999999999999,78.92253626742438,-239.13043478260846,80.66914498141264,279000.0,6510752.0
280000.0,84.534905918,7.201541488699963E-5,280000.0,82.5,77.04915022839374,-264.5833333333331,76.44683714670255,280000.0,6517016.0
281000.0,85.17756324,7.310364892333643E-5,281000.0,85.6,80.5129162826764,-251.2195121951217,80.59299191374663,281000.0,6545536.0
282000.0,85.78283676,7.413283751608974E-5,282000.0,80.80000000000001,74.26169953215278,-283.99999999999955,74.86910994764399,282000.0,6572728.0
283000.0,86.435999274,7.525091290970505E-5,283000.0,83.0,77.99426815408152,-304.7619047619045,77.33333333333333,283000.0,6616864.0
284000.0,87.08811841,7.637941640888407E-5,284000.0,83.89999999999999,79.4532785420761,-274.4186046511625,78.15468113975577,284000.0,6689264.0
285000.0,87.733672475,7.750428660775441E-5,285000.0,86.1,81.46125335264564,-239.02439024390216,77.58064516129032,285000.0,6735536.0
286000.0,88.3621422,7.860643205698496E-5,286000.0,83.6,78.00886350074757,-281.39534883720904,77.95698924731182,286000.0,6778864.0
287000.0,89.019072319,7.976588184326953E-5,287000.0,83.89999999999999,78.84067951646352,-249.99999999999977,81.78733031674209,287000.0,6822368.0
288000.0,89.68593186,8.094591495970432E-5,288000.0,82.5,77.16903912965766,-257.1428571428569,78.65853658536585,288000.0,6840096.0
289000.0,90.358128536,8.215076629111419E-5,289000.0,83.2,77.58326216908623,-342.1052631578944,79.41176470588233,289000.0,6928504.0
290000.0,91.038056077,8.338347876862004E-5,290000.0,76.6,69.50122777108717,-397.87234042553143,73.1958762886598,290000.0,7008120.0
291000.0,91.694965772,8.457576628298361E-5,291000.0,78.9,72.59804316262736,-313.725490196078,65.23887973640858,291000.0,7015808.0
292000.0,92.385248559,8.584985782680483E-5,292000.0,79.0,72.54884018849796,-296.22641509433925,62.5,292000.0,7134704.0
293000.0,93.04941093,8.708080826432105E-5,293000.0,81.5,75.56536463079925,-351.2195121951217,72.38805970149254,293000.0,7164216.0
294000.0,93.727505968,8.834329313165311E-5,294000.0,82.19999999999999,76.99212044754204,-313.9534883720928,75.20891364902508,294000.0,7196776.0
295000.0,94.405337022,8.961163577818661E-5,295000.0,83.0,77.69400637951416,-295.3488372093021,67.984934086629,295000.0,7232984.0
296000.0,95.101917427,9.092563339625355E-5,296000.0,82.69999999999999,77.22737348687086,-284.4444444444442,74.81804949053857,296000.0,7291648.0
297000.0,95.789448579,9.221922843982197E-5,297000.0,81.8,76.13387062722023,-343.90243902439,72.79521674140507,297000.0,7272912.0
298000.0,96.492793494,9.352070319528134E-5,298000.0,83.2,77.21836200022783,-354.0540540540538,71.42857142857142,298000.0,7152696.0
299000.0,97.221295864,9.487148257927062E-5,299000.0,84.8,79.62422786547701,-261.90476190476164,77.10843373493978,299000.0,7167304.0
300000.0,97.920589978,9.615689245708191E-5,300000.0,84.6,78.09958431873353,-249.99999999999974,79.1044776119403,300000.0,7105328.0
301000.0,98.589945626,9.739829230570254E-5,301000.0,85.6,79.74754755458669,-242.85714285714258,79.68970380818052,301000.0,7168976.0
302000.0,99.212020166,9.852872276200945E-5,302000.0,87.2,80.99415421759021,-276.4705882352938,78.2312925170068,302000.0,7024312.0
303000.0,99.837884458,9.967500206250985E-5,303000.0,89.3,84.09338225237708,-167.49999999999972,80.72072072072073,303000.0,7079664.0
304000.0,100.462274266,1.0079284714303692E-4,304000.0,88.7,82.9936323945718,-162.79069767441834,79.6028880866426,304000.0,6920352.0
305000.0,101.071312624,1.0190172733696888E-4,305000.0,87.0,79.83614541551502,-182.60869565217368,75.19083969465649,305000.0,7037888.0
306000.0,101.626083108,1.0293077722832917E-4,306000.0,84.0,74.66317863092485,-190.9090909090907,68.81091617933723,306000.0,7170104.0
307000.0,102.000413918,1.0362152436802669E-4,307000.0,82.1,71.36833754010831,-193.4426229508195,66.3533834586466,307000.0,7132896.0
308000.0,102.37757525,1.0431026259865538E-4,308000.0,81.5,69.79113426942715,-255.76923076923057,66.8458781362007,308000.0,7058776.0
309000.0,102.805611483,1.050507945064867E-4,309000.0,83.0,70.95263399806238,-269.56521739130415,65.79476861167001,309000.0,6687528.0
310000.0,103.180314048,1.0567212442956707E-4,310000.0,84.3,73.8084950561449,-234.04255319148913,69.86564299424184,310000.0,6409704.0
311000.0,103.586362812,1.0635159987161757E-4,311000.0,87.4,79.20098778800853,-193.02325581395323,82.64462809917356,311000.0,6468416.0
312000.0,104.200278191,1.0736972088632558E-4,312000.0,82.3,70.76892588188663,-293.3333333333331,74.27325581395348,312000.0,6410520.0
313000.0,104.817048648,1.0839739418389902E-4,313000.0,86.6,75.62089398545622,-211.62790697674393,69.19540229885057,313000.0,6440712.0
314000.0,105.433512012,1.0942810517400104E-4,314000.0,81.89999999999999,69.36326367566357,-293.47826086956496,67.32851985559564,314000.0,6462968.0
315000.0,106.006866722,1.1039893447143161E-4,315000.0,86.3,75.8258899425115,-197.82608695652152,74.487895716946,315000.0,6545184.0
316000.0,106.618582752,1.1143054732918066E-4,316000.0,82.1,66.55324667074007,-265.30612244897935,60.83150984682712,316000.0,6518824.0
317000.0,107.212453013,1.1243418603350277E-4,317000.0,88.9,79.74648437286176,-236.36363636363603,74.59954233409611,317000.0,6532632.0
318000.0,107.813198003,1.134552268623655E-4,318000.0,88.6,78.8101332173467,-245.4545454545451,72.39709443099274,318000.0,6569848.0
319000.0,108.451432986,1.1455182181435391E-4,319000.0,88.3,79.09299329367555,-244.1176470588232,74.94646680942184,319000.0,6641528.0
320000.0,109.097820024,1.156673704265536E-4,320000.0,91.0,84.43959190236363,-190.3225806451609,81.05263157894737,320000.0,6671112.0
321000.0,109.811415179,1.1690559547324299E-4,321000.0,91.9,85.42517989106672,-223.99999999999957,83.01886792452831,321000.0,6707336.0
322000.0,110.500256727,1.1810884036899164E-4,322000.0,90.2,83.45251462679511,-237.93103448275824,76.99530516431926,322000.0,6752072.0
323000.0,111.108203112,1.1917698332808535E-4,323000.0,90.8,84.2996446941332,-228.57142857142816,80.79331941544886,323000.0,6791512.0
